song_title,album,release_type,is_album,is_feature,track_spotify_id,cover_url,word,count_in_song,count_global
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,d,1,7
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,label,1,5
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,living,1,9
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,table,1,4
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,church,1,9
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,loud,1,3
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,shoulder,1,8
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,heat,1,5
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,feelin,1,10
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,colder,1,2
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,865-409-1021,3,3
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,twice,3,4
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bedroom,3,6
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,closure,3,3
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,865,8,8
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,409-1021,8,8
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,changin,1,2
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,liquor,1,6
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,brand,1,7
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,lips,1,10
865,Dangerous: The Double Album,album,TRUE,FALSE,1rU0ZI5o5nalpDsUAy0vZB,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,second,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,map,1,2
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,dot,1,2
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,rock,1,7
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,buckshot,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,grizz,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,mantle,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,rack,1,2
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,channel,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,cat,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,trot,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,pipes,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bristol,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,loud,1,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,though,1,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,base,2,2
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,walmart,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,second,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,parkin,1,9
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,ballpark,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,cherry,1,5
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,pie,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,slice,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,boondocks,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,skillets,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,engines,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,women,1,4
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,buzz,3,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,hip-hop,3,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,cuz,3,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,nitty,3,4
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,gritty,3,4
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bust,3,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,its,3,5
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,monday,3,6
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,sit,3,9
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,slide,3,5
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,many,3,8
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,opinion,3,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,boss,1,3
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,cuss-out,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,scopes,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,low,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,lay,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,buck,1,9
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,says,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bye,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,breaks,1,4
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,remember,1,6
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,hates,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,twenty,1,5
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,fridge,1,1
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,five,1,10
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,six,1,2
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,eight,1,4
Beer Don't,Dangerous: The Double Album,album,TRUE,FALSE,1BENm97nnzsNyZ6KdNE3Og,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,count,1,5
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,hittin,1,6
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,snooze,1,1
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,school,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,luck,1,1
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,turnin,1,5
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,nose,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,downtown,1,6
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,view,1,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,falls,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,guys,3,5
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,quit,3,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,likin,3,4
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,shootin,3,4
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,drawl,3,9
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,feelin,3,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,kinds,3,3
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,asleep,3,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,asking,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,gravel,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,roads,1,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,stoppin,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,texacos,1,1
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,ha,1,7
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,ey,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,s,1,4
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,tak,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,forgive,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,set,1,4
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,six-pack,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bass,1,5
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,fishtail,1,1
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,slide,1,5
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,weekend,1,2
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,boring,1,1
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,mean,1,10
Blame It On Me,Dangerous: The Double Album,album,TRUE,FALSE,42XcFis8b2Yesn6J06RyXP,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,wreck,1,2
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,ex-girl,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,worry,1,8
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,findin,1,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,girlfriend,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,charge,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,arm,1,2
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,pbr,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,news,1,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,sit,1,9
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,traffic,1,2
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,losin,1,6
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,dodge,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,ram,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,country-ass,9,9
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,havin,3,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,dollar,3,8
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bills,3,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,chewed,3,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,minute,4,10
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,fishin,4,8
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,gaht,3,3
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,wet,1,2
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,neck,1,8
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,wave,1,2
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,rental,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,pontoons,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,bass,1,5
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,speakers,1,1
Country A$$ Shit,Dangerous: The Double Album,album,TRUE,FALSE,0ATvyYvMH3Wlh1O4t0mwdg,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,boom,2,2
